Year,Month,Day,DayOfWeek,UniqueCarrier,Tai_lNum,Origin_Airport,Scheduled_Departure,Dep_Delay,Distance
2016,7,21,4,AA,N3MRAA,JFK,1725,-4,2446
2016,7,22,5,AA,N3BDAA,JFK,1725,30,2446
2016,7,23,6,AA,N3EXAA,JFK,1725,-6,2446
2016,7,24,7,AA,N3FBAA,JFK,1725,-6,2446
2016,7,25,1,AA,N3JUAA,JFK,1725,201,2446
2016,7,26,2,AA,N3FEAA,JFK,1725,4,2446
2016,7,27,3,AA,N3FBAA,JFK,1725,-4,2446
2016,7,28,4,AA,N3DDAA,JFK,1725,151,2446
2016,7,29,5,AA,N3EMAA,JFK,1725,11,2446
2016,7,30,6,AA,N3BJAA,JFK,1725,74,2446
2016,7,31,7,AA,N3BFAA,JFK,1725,81,2446
2016,7,1,5,AA,N4YEAA,DEN,504,-5,641
2016,7,2,6,AA,N4YRAA,DEN,504,-2,641
2016,7,4,1,AA,N4YTAA,DEN,504,-8,641
2016,7,5,2,AA,N570AA,DEN,504,-4,641
2016,7,6,3,AA,N3LGAA,DEN,504,-9,641
2016,7,7,4,AA,N3AHAA,DEN,504,23,641
2016,7,8,5,AA,N3HGAA,DEN,504,-3,641
2016,7,9,6,AA,N3MHAA,DEN,504,15,641
2016,7,11,1,AA,N3JAAA,DEN,504,-4,641
2016,7,12,2,AA,N3FHAA,DEN,504,5,641
2016,7,13,3,AA,N3HNAA,DEN,504,-5,641
2016,7,14,4,AA,N3CWAA,DEN,504,-2,641
2016,7,15,5,AA,N3MBAA,DEN,504,1,641
2016,7,16,6,AA,N3BGAA,DEN,504,-8,641
2016,7,18,1,AA,N3GKAA,DEN,504,-2,641
2016,7,19,2,AA,N3FFAA,DEN,504,-3,641
2016,7,20,3,AA,N3MMAA,DEN,504,-7,641
2016,7,21,4,AA,N3LJAA,DEN,504,-6,641
2016,7,22,5,AA,N3LMAA,DEN,504,3,641
2016,7,23,6,AA,N3GXAA,DEN,504,-3,641
2016,7,25,1,AA,N3MBAA,DEN,504,67,641
2016,7,26,2,AA,N3CUAA,DEN,504,-6,641
2016,7,27,3,AA,N3CPAA,DEN,504,-3,641
2016,7,28,4,AA,N3FPAA,DEN,504,-2,641
2016,7,29,5,AA,N3AAAA,DEN,504,3,641
2016,7,30,6,AA,N3ALAA,DEN,504,-6,641
2016,7,1,5,AA,N4YEAA,DFW,905,-6,550
2016,7,2,6,AA,N4XYAA,DFW,905,73,550
2016,7,3,7,AA,N424AA,DFW,905,-7,550
2016,7,4,1,AA,N4XUAA,DFW,905,48,550
2016,7,5,2,AA,N494AA,DFW,905,-8,550
2016,7,6,3,AA,N487AA,DFW,905,-4,550
2016,7,7,4,AA,N4WNAA,DFW,905,-2,550
2016,7,8,5,AA,N565AA,DFW,905,-8,550
2016,7,9,6,AA,N434AA,DFW,905,4,550
2016,7,10,7,AA,N570AA,DFW,905,16,550
2016,7,11,1,AA,N486AA,DFW,905,-7,550
2016,7,12,2,AA,N4YAAA,DFW,905,-9,550
2016,7,13,3,AA,N548AA,DFW,905,-6,550
2016,7,14,4,AA,N4YEAA,DFW,905,-7,550
2016,7,15,5,AA,N4YRAA,DFW,905,82,550
2016,7,16,6,AA,N514AA,DFW,905,0,550
2016,7,17,7,AA,N4XEAA,DFW,905,-7,550
2016,7,18,1,AA,N4YDAA,DFW,905,-11,550
2016,7,19,2,AA,N488AA,DFW,905,5,550
2016,7,20,3,AA,N438AA,DFW,905,-6,550
2016,7,21,4,AA,N4YDAA,DFW,905,-5,550
2016,7,22,5,AA,N437AA,DFW,905,-7,550
2016,7,23,6,AA,N4UBAA,DFW,905,-2,550
2016,7,24,7,AA,N4WMAA,DFW,905,2,550
2016,7,25,1,AA,N4YAAA,DFW,905,125,550
2016,7,26,2,AA,N4YTAA,DFW,905,-6,550
2016,7,27,3,AA,N547AA,DFW,905,9,550
2016,7,28,4,AA,N4XEAA,DFW,905,-5,550
2016,7,29,5,AA,N4YNAA,DFW,905,-3,550
2016,7,30,6,AA,N438AA,DFW,905,48,550
2016,7,31,7,AA,N485AA,DFW,905,50,550
2016,7,1,5,AA,N796AA,JFK,714,16,187
2016,7,2,6,AA,N797AA,JFK,714,8,187
2016,7,4,1,AA,N793AA,JFK,714,-4,187
2016,7,5,2,AA,N791AA,JFK,714,-5,187
2016,7,6,3,AA,N790AA,JFK,714,-6,187
2016,7,7,4,AA,N784AA,JFK,714,-2,187
2016,7,8,5,AA,N785AA,JFK,714,-7,187
2016,7,9,6,AA,N791AA,JFK,714,-2,187
2016,7,10,7,AA,N791AA,JFK,714,-3,187
2016,7,11,1,AA,N796AA,JFK,714,-5,187
2016,7,12,2,AA,N790AA,JFK,714,61,187
2016,7,13,3,AA,N793AA,JFK,714,-4,187
2016,7,14,4,AA,N795AA,JFK,714,15,187
2016,7,15,5,AA,N784AA,JFK,714,-3,187
2016,7,16,6,AA,N788AA,JFK,714,0,187
2016,7,17,7,AA,N790AA,JFK,714,-2,187
2016,7,18,1,AA,N788AA,JFK,714,-4,187
2016,7,19,2,AA,N799AA,JFK,714,11,187
2016,7,20,3,AA,N791AA,JFK,714,0,187
2016,7,21,4,AA,N799AA,JFK,714,-4,187
2016,7,22,5,AA,N789AA,JFK,714,-3,187
2016,7,23,6,AA,N793AA,JFK,714,-6,187
2016,7,24,7,AA,N793AA,JFK,714,-4,187
2016,7,25,1,AA,N798AA,JFK,714,-4,187
2016,7,26,2,AA,N790AA,JFK,714,56,187
2016,7,27,3,AA,N799AA,JFK,714,-5,187
2016,7,28,4,AA,N799AA,JFK,714,-6,187
2016,7,29,5,AA,N789AA,JFK,714,-1,187
2016,7,30,6,AA,N783AA,JFK,714,-3,187
2016,7,31,7,AA,N798AA,JFK,714,38,187
2016,7,1,5,AA,N3KLAA,CLT,1305,18,541
2016,7,2,6,AA,N3MKAA,CLT,1305,1,541
2016,7,3,7,AA,N3KPAA,CLT,1305,-1,541
2016,7,4,1,AA,N3GMAA,CLT,1305,10,541
2016,7,5,2,AA,N3FRAA,CLT,1305,-3,541
2016,7,6,3,AA,N3AKAA,CLT,1305,-1,541
2016,7,7,4,AA,N3HEAA,CLT,1305,116,541
2016,7,8,5,AA,N3KYAA,CLT,1305,-2,541
2016,7,9,6,AA,N3BNAA,CLT,1305,2,541
2016,7,10,7,AA,N3DJAA,CLT,1305,4,541
2016,7,11,1,AA,N3FSAA,CLT,1305,-2,541
2016,7,12,2,AA,N3BRAA,CLT,1305,24,541
2016,7,13,3,AA,N3FUAA,CLT,1305,271,541
2016,7,14,4,AA,N3NKAA,CLT,1305,9,541
2016,7,15,5,AA,N3ARAA,CLT,1305,1,541
2016,7,16,6,AA,N3HYAA,CLT,1305,38,541
2016,7,17,7,AA,N3KSAA,CLT,1305,10,541
2016,7,18,1,AA,N3MBAA,CLT,1305,14,541
2016,7,19,2,AA,N3HBAA,CLT,1305,-7,541
2016,7,20,3,AA,N3HVAA,CLT,1305,1,541
2016,7,21,4,AA,N3KHAA,CLT,1305,11,541
2016,7,22,5,AA,N3EBAA,CLT,1305,27,541
2016,7,23,6,AA,N3HUAA,CLT,1305,4,541
2016,7,24,7,AA,N3AWAA,CLT,1305,9,541
2016,7,25,1,AA,N3BLAA,CLT,1305,-3,541
2016,7,26,2,AA,N3NDAA,CLT,1305,-7,541
2016,7,27,3,AA,N3HXAA,CLT,1305,14,541
2016,7,28,4,AA,N3KNAA,CLT,1305,39,541
2016,7,29,5,AA,N3JBAA,CLT,1305,0,541
2016,7,31,7,AA,N3KXAA,CLT,1305,45,541
2016,7,1,5,AA,N3KLAA,IAH,845,5,912
2016,7,2,6,AA,N3MKAA,IAH,845,-8,912
2016,7,3,7,AA,N3KPAA,IAH,845,-5,912
2016,7,4,1,AA,N3GMAA,IAH,845,15,912
2016,7,5,2,AA,N3FRAA,IAH,845,-3,912
2016,7,6,3,AA,N3AKAA,IAH,845,-6,912
2016,7,7,4,AA,N3HEAA,IAH,845,-8,912
2016,7,8,5,AA,N3KYAA,IAH,845,-9,912
2016,7,9,6,AA,N3BNAA,IAH,845,-1,912
2016,7,10,7,AA,N3DJAA,IAH,845,-3,912
2016,7,11,1,AA,N3FSAA,IAH,845,-4,912
2016,7,12,2,AA,N3BRAA,IAH,845,-2,912
2016,7,13,3,AA,N3FUAA,IAH,845,-5,912
2016,7,14,4,AA,N3NKAA,IAH,845,-1,912
2016,7,15,5,AA,N3ARAA,IAH,845,-2,912
2016,7,16,6,AA,N3HYAA,IAH,845,31,912
2016,7,17,7,AA,N3KSAA,IAH,845,-5,912
2016,7,18,1,AA,N3MBAA,IAH,845,-6,912
2016,7,19,2,AA,N3HBAA,IAH,845,-2,912
2016,7,20,3,AA,N3HVAA,IAH,845,-7,912
2016,7,21,4,AA,N3KHAA,IAH,845,2,912
2016,7,22,5,AA,N3EBAA,IAH,845,-4,912
2016,7,23,6,AA,N3HUAA,IAH,845,0,912
2016,7,24,7,AA,N3AWAA,IAH,845,-5,912
2016,7,25,1,AA,N3BLAA,IAH,845,-8,912
2016,7,27,3,AA,N3HXAA,IAH,845,0,912
2016,7,28,4,AA,N3KNAA,IAH,845,36,912
2016,7,29,5,AA,N3JBAA,IAH,845,-4,912
2016,7,30,6,AA,N3MEAA,IAH,845,138,912
2016,7,1,5,AA,N3GPAA,JFK,1659,374,541
2016,7,2,6,AA,N3KPAA,JFK,1700,0,541
2016,7,3,7,AA,N3GMAA,JFK,1659,56,541
2016,7,4,1,AA,N3MXAA,JFK,1659,-3,541
2016,7,5,2,AA,N3JLAA,JFK,1659,33,541
2016,7,6,3,AA,N3LSAA,JFK,1659,34,541
2016,7,7,4,AA,N3CKAA,JFK,1659,131,541
2016,7,9,6,AA,N3APAA,JFK,1700,6,541
2016,7,10,7,AA,N3HBAA,JFK,1659,-2,541
2016,7,11,1,AA,N3GYAA,JFK,1659,0,541
2016,7,12,2,AA,N3DJAA,JFK,1659,-3,541
2016,7,13,3,AA,N3FUAA,JFK,1659,286,541
2016,7,14,4,AA,N3FJAA,JFK,1659,74,541
2016,7,15,5,AA,N3AMAA,JFK,1659,15,541
2016,7,16,6,AA,N3LYAA,JFK,1700,45,541
2016,7,17,7,AA,N3CYAA,JFK,1659,-1,541
2016,7,18,1,AA,N3HMAA,JFK,1659,93,541
2016,7,19,2,AA,N3NHAA,JFK,1659,-4,541
2016,7,20,3,AA,N3CMAA,JFK,1659,-4,541
2016,7,21,4,AA,N3NBAA,JFK,1659,57,541
2016,7,22,5,AA,N3AGAA,JFK,1659,26,541
2016,7,23,6,AA,N3FPAA,JFK,1700,-4,541
2016,7,24,7,AA,N3JUAA,JFK,1659,-1,541
2016,7,25,1,AA,N3GLAA,JFK,1659,217,541
2016,7,26,2,AA,N3ERAA,JFK,1659,-3,541
2016,7,27,3,AA,N3FAAA,JFK,1659,-6,541
2016,7,28,4,AA,N3MHAA,JFK,1659,16,541
2016,7,29,5,AA,N3NLAA,JFK,1659,40,541
2016,7,31,7,AA,N3LRAA,JFK,1659,-1,541
2016,7,1,5,AA,N3MVAA,DFW,1110,66,1438
2016,7,2,6,AA,N3ESAA,DFW,1440,1,1438
2016,7,3,7,AA,N3ATAA,DFW,1110,0,1438
2016,7,4,1,AA,N3FSAA,DFW,1110,50,1438
2016,7,5,2,AA,N3FSAA,DFW,1110,6,1438
2016,7,6,3,AA,N3KFAA,DFW,1110,-1,1438
2016,7,7,4,AA,N3BYAA,DFW,1110,0,1438
2016,7,8,5,AA,N437AA,DFW,1110,35,1438
2016,7,9,6,AA,N3ANAA,DFW,1440,1,1438
2016,7,10,7,AA,N3GFAA,DFW,1110,-7,1438
2016,7,11,1,AA,N3DTAA,DFW,1110,4,1438
2016,7,12,2,AA,N3DTAA,DFW,1110,0,1438
2016,7,13,3,AA,N3BGAA,DFW,1110,1,1438
2016,7,14,4,AA,N3CFAA,DFW,1110,-4,1438
2016,7,15,5,AA,N3GJAA,DFW,1110,107,1438
2016,7,16,6,AA,N3MDAA,DFW,1440,-2,1438
2016,7,17,7,AA,N3JFAA,DFW,1110,11,1438
2016,7,18,1,AA,N3CEAA,DFW,1110,-2,1438
2016,7,19,2,AA,N3HSAA,DFW,1110,30,1438
2016,7,20,3,AA,N3FEAA,DFW,1110,-2,1438
2016,7,21,4,AA,N3JEAA,DFW,1110,-5,1438
2016,7,22,5,AA,N3JYAA,DFW,1110,5,1438
2016,7,23,6,AA,N3EUAA,DFW,1440,0,1438
2016,7,24,7,AA,N3ADAA,DFW,1110,-7,1438
2016,7,25,1,AA,N3NBAA,DFW,1110,5,1438
2016,7,26,2,AA,N3GYAA,DFW,1110,29,1438
2016,7,27,3,AA,N3DTAA,DFW,1110,15,1438
2016,7,28,4,AA,N3DTAA,DFW,1110,-4,1438
2016,7,29,5,AA,N3GEAA,DFW,1110,9,1438
2016,7,30,6,AA,N3ARAA,DFW,1440,-3,1438
2016,7,31,7,AA,N3DWAA,DFW,1110,2,1438
2016,7,1,5,AA,N3MPAA,PHX,902,160,2153
2016,7,2,6,AA,N3KMAA,PHX,907,1,2153
2016,7,3,7,AA,N3GPAA,PHX,907,-4,2153
2016,7,4,1,AA,N3NCAA,PHX,902,-1,2153
2016,7,5,2,AA,N3HJAA,PHX,907,-6,2153
2016,7,6,3,AA,N3GTAA,PHX,907,3,2153
2016,7,7,4,AA,N3BMAA,PHX,907,96,2153
2016,7,8,5,AA,N3AMAA,PHX,907,-5,2153
2016,7,9,6,AA,N3DDAA,PHX,907,1,2153
2016,7,10,7,AA,N3HRAA,PHX,907,-5,2153
2016,7,11,1,AA,N3ANAA,PHX,907,0,2153
2016,7,12,2,AA,N3JPAA,PHX,907,2,2153
2016,7,13,3,AA,N3DYAA,PHX,907,-7,2153
2016,7,14,4,AA,N3LYAA,PHX,907,-3,2153
2016,7,15,5,AA,N3KBAA,PHX,907,0,2153
2016,7,16,6,AA,N3KRAA,PHX,907,0,2153
2016,7,17,7,AA,N3DSAA,PHX,907,-5,2153
2016,7,18,1,AA,N3FSAA,PHX,907,0,2153
2016,7,19,2,AA,N3BWAA,PHX,907,22,2153
2016,7,20,3,AA,N3NBAA,PHX,907,0,2153
2016,7,21,4,AA,N3HCAA,PHX,907,-2,2153
2016,7,22,5,AA,N3AVAA,PHX,907,0,2153
2016,7,23,6,AA,N3FVAA,PHX,907,-1,2153
2016,7,24,7,AA,N3KWAA,PHX,907,-8,2153
2016,7,26,2,AA,N3EGAA,PHX,907,-3,2153
2016,7,27,3,AA,N3GBAA,PHX,907,-9,2153
2016,7,28,4,AA,N3GAAA,PHX,907,40,2153
2016,7,29,5,AA,N3AGAA,PHX,907,-6,2153
2016,7,30,6,AA,N3FUAA,PHX,907,-3,2153
2016,7,31,7,AA,N3BFAA,PHX,907,11,2153
2016,7,1,5,AA,N860AA,LAX,1945,8,2556
2016,7,2,6,AA,N855AA,LAX,1945,51,2556
2016,7,3,7,AA,N853AA,LAX,1945,-3,2556
2016,7,4,1,AA,N852AA,LAX,1945,-7,2556
2016,7,5,2,AA,N862AA,LAX,1945,0,2556
2016,7,6,3,AA,N853AA,LAX,1945,-2,2556
2016,7,7,4,AA,N852AA,LAX,1945,7,2556
2016,7,8,5,AA,N854AA,LAX,1945,4,2556
2016,7,9,6,AA,N865AA,LAX,1945,-1,2556
2016,7,10,7,AA,N852AA,LAX,1945,219,2556
2016,7,11,1,AA,N852AA,LAX,1945,7,2556
2016,7,12,2,AA,N857AA,LAX,1945,-1,2556
2016,7,13,3,AA,N850AA,LAX,1945,-5,2556
2016,7,14,4,AA,N859AA,LAX,1945,-1,2556
2016,7,15,5,AA,N863AA,LAX,1945,50,2556
2016,7,16,6,AA,N861AA,LAX,1945,-2,2556
2016,7,17,7,AA,N856AA,LAX,1945,30,2556
2016,7,18,1,AA,N852AA,LAX,1945,-1,2556
2016,7,19,2,AA,N854AA,LAX,1945,113,2556
2016,7,20,3,AA,N860AA,LAX,1945,173,2556
2016,7,21,4,AA,N856AA,LAX,1945,305,2556
2016,7,22,5,AA,N863AA,LAX,1945,10,2556
2016,7,23,6,AA,N855AA,LAX,1945,-1,2556
2016,7,24,7,AA,N860AA,LAX,1945,3,2556
2016,7,25,1,AA,N850AA,LAX,1945,114,2556
2016,7,26,2,AA,N855AA,LAX,1945,17,2556
2016,7,27,3,AA,N858AA,LAX,1945,4,2556
2016,7,28,4,AA,N856AA,LAX,1945,-3,2556
2016,7,29,5,AA,N851AA,LAX,1945,204,2556
2016,7,30,6,AA,N850AA,LAX,1945,0,2556
2016,7,31,7,AA,N857AA,LAX,1945,-2,2556
2016,7,1,5,AA,N8AFAA,LAX,940,12,1744
2016,7,2,6,AA,N8AHAA,LAX,940,3,1744
2016,7,3,7,AA,N8AFAA,LAX,940,-2,1744
2016,7,4,1,AA,N8ARAA,LAX,940,-4,1744
2016,7,5,2,AA,N8ACAA,LAX,940,262,1744
2016,7,6,3,AA,N8AEAA,LAX,940,-4,1744
2016,7,7,4,AA,N8ANAA,LAX,940,71,1744
2016,7,8,5,AA,N8AFAA,LAX,940,-2,1744
2016,7,9,6,AA,N8ACAA,LAX,940,-2,1744
2016,7,10,7,AA,N8ASAA,LAX,940,1,1744
2016,7,11,1,AA,N8ALAA,LAX,940,0,1744
2016,7,12,2,AA,N8ARAA,LAX,940,5,1744
2016,7,13,3,AA,N8ALAA,LAX,940,12,1744
2016,7,14,4,AA,N8ARAA,LAX,940,1,1744
2016,7,15,5,AA,N8ACAA,LAX,940,133,1744
2016,7,16,6,AA,N8AGAA,LAX,940,262,1744
2016,7,17,7,AA,N8AEAA,LAX,940,96,1744
2016,7,18,1,AA,N8AGAA,LAX,940,21,1744
2016,7,19,2,AA,N8AAAA,LAX,940,-3,1744
2016,7,20,3,AA,N8ALAA,LAX,940,-2,1744
2016,7,21,4,AA,N8APAA,LAX,940,43,1744
2016,7,22,5,AA,N8AFAA,LAX,940,1,1744
2016,7,23,6,AA,N8AKAA,LAX,940,8,1744
2016,7,24,7,AA,N8ARAA,LAX,940,-1,1744
2016,7,25,1,AA,N8AMAA,LAX,940,5,1744
2016,7,26,2,AA,N8AGAA,LAX,940,1,1744
2016,7,27,3,AA,N8AFAA,LAX,940,25,1744
2016,7,28,4,AA,N8ATAA,LAX,940,8,1744
2016,7,30,6,AA,N8APAA,LAX,940,14,1744
2016,7,31,7,AA,N8AMAA,LAX,940,44,1744
2016,7,1,5,AA,N3HPAA,ORD,1710,9,1744
2016,7,2,6,AA,N3FLAA,ORD,1710,-6,1744
2016,7,3,7,AA,N3FMAA,ORD,1710,-3,1744
2016,7,4,1,AA,N3APAA,ORD,1710,-2,1744
2016,7,5,2,AA,N3ANAA,ORD,1705,70,1744
2016,7,6,3,AA,N3KSAA,ORD,1705,17,1744
2016,7,7,4,AA,N3EBAA,ORD,1705,-5,1744
2016,7,8,5,AA,N3FMAA,ORD,1705,66,1744
2016,7,9,6,AA,N3FHAA,ORD,1705,-2,1744
2016,7,10,7,AA,N3AHAA,ORD,1705,19,1744
2016,7,11,1,AA,N3KLAA,ORD,1705,78,1744
2016,7,12,2,AA,N3DXAA,ORD,1705,21,1744
2016,7,13,3,AA,N3EFAA,ORD,1705,17,1744
2016,7,14,4,AA,N3CDAA,ORD,1705,5,1744
2016,7,15,5,AA,N3DVAA,ORD,1705,13,1744
2016,7,16,6,AA,N3DPAA,ORD,1705,-1,1744
2016,7,17,7,AA,N3HNAA,ORD,1705,24,1744
2016,7,18,1,AA,N3FKAA,ORD,1705,2,1744
2016,7,19,2,AA,N3JMAA,ORD,1705,11,1744
2016,7,20,3,AA,N3EVAA,ORD,1705,11,1744
2016,7,21,4,AA,N3HRAA,ORD,1705,-2,1744
2016,7,22,5,AA,N3MJAA,ORD,1705,16,1744
2016,7,23,6,AA,N3DUAA,ORD,1705,12,1744
2016,7,24,7,AA,N3JKAA,ORD,1705,19,1744
2016,7,25,1,AA,N3NKAA,ORD,1705,29,1744
2016,7,26,2,AA,N3HTAA,ORD,1705,17,1744
2016,7,27,3,AA,N3JXAA,ORD,1705,9,1744
2016,7,28,4,AA,N3LHAA,ORD,1705,30,1744
2016,7,29,5,AA,N3KVAA,ORD,1705,21,1744
2016,7,30,6,AA,N3MVAA,ORD,1705,115,1744
2016,7,31,7,AA,N3LSAA,ORD,1705,31,1744
2016,7,1,5,AA,N5EWAA,MCO,1440,-4,192
2016,7,2,6,AA,N392AA,MCO,1440,-1,192
2016,7,1,5,AA,N5EJAA,MCO,1151,20,192
2016,7,2,6,AA,N5DJAA,MCO,1151,0,192
2016,7,3,7,AA,N5EUAA,MCO,1151,-11,192
2016,7,4,1,AA,N5FSAA,MCO,1151,-9,192
2016,7,5,2,AA,N868AA,MCO,1151,3,192
2016,7,6,3,AA,N896AA,MCO,1151,5,192
2016,7,7,4,AA,N884AA,MCO,1151,7,192
2016,7,8,5,AA,N895AA,MCO,1151,-3,192
2016,7,9,6,AA,N880AA,MCO,1151,28,192
2016,7,10,7,AA,N892AA,MCO,1151,-3,192
2016,7,11,1,AA,N895AA,MCO,1151,29,192
2016,7,12,2,AA,N878AA,MCO,1151,-7,192
2016,7,13,3,AA,N881AA,MCO,1151,-2,192
2016,7,14,4,AA,N878AA,MCO,1151,32,192
2016,7,15,5,AA,N869AA,MCO,1151,5,192
2016,7,16,6,AA,N895AA,MCO,1151,-3,192
2016,7,17,7,AA,N872AA,MCO,1151,8,192
2016,7,18,1,AA,N894AA,MCO,1151,3,192
2016,7,19,2,AA,N873AA,MCO,1151,-5,192
2016,7,20,3,AA,N896AA,MCO,1151,62,192
2016,7,21,4,AA,N883AA,MCO,1151,44,192
2016,7,22,5,AA,N897AA,MCO,1151,0,192
2016,7,23,6,AA,N873AA,MCO,1151,7,192
2016,7,24,7,AA,N886AA,MCO,1151,-3,192
2016,7,25,1,AA,N888AA,MCO,1151,-4,192
2016,7,26,2,AA,N884AA,MCO,1151,-3,192
2016,7,27,3,AA,N890AA,MCO,1151,7,192
2016,7,28,4,AA,N893AA,MCO,1151,121,192
2016,7,29,5,AA,N897AA,MCO,1151,3,192
2016,7,30,6,AA,N890AA,MCO,1151,31,192
2016,7,31,7,AA,N866AA,MCO,1151,103,192
2016,7,1,5,AA,N3MDAA,LAX,2130,13,2611
2016,7,2,6,AA,N3FLAA,LAX,2130,-2,2611
2016,7,4,1,AA,N3FPAA,LAX,2130,0,2611
2016,7,5,2,AA,N3FDAA,LAX,2130,-7,2611
2016,7,6,3,AA,N3MBAA,LAX,2130,-1,2611
2016,7,7,4,AA,N3ERAA,LAX,2130,-3,2611
2016,7,8,5,AA,N3EBAA,LAX,2130,-6,2611
2016,7,9,6,AA,N3MGAA,LAX,2130,19,2611
2016,7,10,7,AA,N3EDAA,LAX,2130,74,2611
2016,7,11,1,AA,N3MCAA,LAX,2130,4,2611
2016,7,12,2,AA,N3KLAA,LAX,2130,-2,2611
2016,7,13,3,AA,N3KGAA,LAX,2130,-4,2611
2016,7,14,4,AA,N3DWAA,LAX,2130,0,2611
2016,7,15,5,AA,N3KXAA,LAX,2130,101,2611
2016,7,16,6,AA,N3FMAA,LAX,2130,-6,2611
2016,7,17,7,AA,N3CSAA,LAX,2130,-1,2611
2016,7,18,1,AA,N3DAAA,LAX,2130,4,2611
2016,7,19,2,AA,N3KPAA,LAX,2130,-6,2611
2016,7,20,3,AA,N3BFAA,LAX,2130,-4,2611
2016,7,21,4,AA,N3ETAA,LAX,2130,-1,2611
2016,7,22,5,AA,N3JMAA,LAX,2130,-4,2611
2016,7,23,6,AA,N3MJAA,LAX,2130,-4,2611
2016,7,24,7,AA,N3LNAA,LAX,2130,1,2611
2016,7,25,1,AA,N3CEAA,LAX,2130,45,2611
2016,7,26,2,AA,N3DWAA,LAX,2130,-5,2611
2016,7,27,3,AA,N3JYAA,LAX,2130,-4,2611
2016,7,28,4,AA,N3MNAA,LAX,2130,-5,2611
2016,7,29,5,AA,N3GMAA,LAX,2130,1,2611
2016,7,30,6,AA,N3MMAA,LAX,2130,6,2611
2016,7,31,7,AA,N3ECAA,LAX,2130,-2,2611
2016,7,1,5,AA,N3KXAA,BOS,1552,44,867
2016,7,3,7,AA,N3MAAA,BOS,1552,-3,867
2016,7,4,1,AA,N3NKAA,BOS,1552,-3,867
2016,7,5,2,AA,N499AA,BOS,1552,17,867
2016,7,6,3,AA,N3HXAA,BOS,1552,-10,867
2016,7,7,4,AA,N3HRAA,BOS,1552,-7,867
2016,7,8,5,AA,N3DDAA,BOS,1552,1,867
2016,7,10,7,AA,N3GDAA,BOS,1552,-6,867
2016,7,11,1,AA,N3JEAA,BOS,1552,41,867
2016,7,12,2,AA,N3EVAA,BOS,1552,-4,867
2016,7,13,3,AA,N3JCAA,BOS,1552,8,867
2016,7,14,4,AA,N3FWAA,BOS,1552,4,867
2016,7,15,5,AA,N3ERAA,BOS,1552,2,867
2016,7,17,7,AA,N3FMAA,BOS,1552,-5,867
2016,7,18,1,AA,N3JAAA,BOS,1552,31,867
2016,7,19,2,AA,N3GSAA,BOS,1552,-5,867
2016,7,20,3,AA,N3AJAA,BOS,1552,2,867
2016,7,21,4,AA,N3EPAA,BOS,1552,67,867
2016,7,22,5,AA,N3LFAA,BOS,1552,-1,867
2016,7,24,7,AA,N3MJAA,BOS,1552,5,867
2016,7,25,1,AA,N3AUAA,BOS,1552,40,867
2016,7,26,2,AA,N3KWAA,BOS,1552,66,867
2016,7,27,3,AA,N3KBAA,BOS,1552,68,867
2016,7,28,4,AA,N3BGAA,BOS,1552,165,867
2016,7,29,5,AA,N3BEAA,BOS,1552,250,867
2016,7,31,7,AA,N3KEAA,BOS,1552,-2,867
2016,7,2,6,AA,N3CLAA,ORD,1205,0,867
2016,7,9,6,AA,N3KAAA,ORD,1205,-5,867
2016,7,16,6,AA,N3EFAA,ORD,1205,-6,867
2016,7,23,6,AA,N3HCAA,ORD,1205,-1,867
2016,7,30,6,AA,N3GWAA,ORD,1205,4,867
2016,7,1,5,AA,N796AA,BOS,1315,-8,187
2016,7,2,6,AA,N797AA,BOS,1315,-6,187
2016,7,3,7,AA,N786AA,BOS,1315,0,187
2016,7,4,1,AA,N793AA,BOS,1315,-5,187
2016,7,5,2,AA,N791AA,BOS,1315,-3,187
2016,7,6,3,AA,N790AA,BOS,1315,0,187
2016,7,7,4,AA,N784AA,BOS,1315,3,187
2016,7,8,5,AA,N799AA,BOS,1315,29,187
2016,7,9,6,AA,N785AA,BOS,1315,-8,187
2016,7,10,7,AA,N791AA,BOS,1315,-4,187
2016,7,11,1,AA,N796AA,BOS,1315,-3,187
2016,7,12,2,AA,N790AA,BOS,1315,140,187
2016,7,13,3,AA,N793AA,BOS,1315,52,187
2016,7,14,4,AA,N795AA,BOS,1315,15,187
2016,7,15,5,AA,N784AA,BOS,1315,-6,187
2016,7,16,6,AA,N788AA,BOS,1315,-2,187
2016,7,17,7,AA,N795AA,BOS,1315,115,187
2016,7,18,1,AA,N788AA,BOS,1315,1,187
2016,7,19,2,AA,N799AA,BOS,1315,6,187
2016,7,20,3,AA,N791AA,BOS,1315,55,187
2016,7,22,5,AA,N799AA,BOS,1315,-9,187
2016,7,23,6,AA,N793AA,BOS,1315,5,187
2016,7,24,7,AA,N793AA,BOS,1315,-1,187
2016,7,25,1,AA,N798AA,BOS,1315,9,187
2016,7,26,2,AA,N790AA,BOS,1315,29,187
2016,7,27,3,AA,N799AA,BOS,1315,-9,187
2016,7,28,4,AA,N799AA,BOS,1315,-7,187
2016,7,29,5,AA,N789AA,BOS,1315,-6,187
2016,7,30,6,AA,N783AA,BOS,1315,-5,187
2016,7,31,7,AA,N798AA,BOS,1315,270,187
2016,7,1,5,AA,N796AA,JFK,1530,-2,187
2016,7,2,6,AA,N797AA,JFK,1530,-3,187
2016,7,3,7,AA,N786AA,JFK,1530,-3,187
