"MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW"
"10","7","DL","LGA","ATL","1845","9.0"
"6","2","AA","JFK","LAX","600","0.0"
"8","1","AA","LGA","ORD","1855","155.0"
"2","5","DL","JFK","PHX","1855","0.0"
"12","6","DL","JFK","LAX","859","0.0"
"7","7","DL","LGA","ATL","1600","6.0"
"8","4","AA","LGA","ORD","1855","132.0"
"6","1","DL","JFK","LAX","1800","0.0"
"5","2","UA","LGA","ORD","2100","0.0"
"2","4","DL","JFK","LAX","1020","0.0"
"11","3","AA","JFK","PHX","640","0.0"
"9","3","UA","LGA","ORD","630","0.0"
"5","5","AA","JFK","LAX","715","0.0"
"10","3","WN","LGA","ATL","1040","0.0"
"10","4","DL","JFK","LAX","1745","163.0"
"11","2","WN","LGA","ATL","1755","0.0"
"6","5","DL","LGA","ATL","1600","162.0"
"11","2","B6","JFK","LAX","2050","23.0"
"5","6","B6","JFK","ATL","1730","15.0"
"3","6","AA","LGA","ORD","930","85.0"
"8","6","F9","LGA","ATL","1055","1.0"
"4","3","WN","LGA","ATL","1035","2.0"
"8","5","DL","JFK","ATL","1459","6.0"
"8","7","AA","LGA","DFW","1745","13.0"
"8","5","AA","LGA","ORD","830","0.0"
"9","4","AA","JFK","PHX","658","0.0"
"12","4","DL","LGA","ORD","1630","40.0"
"9","7","AA","LGA","ORD","1630","0.0"
"6","7","B6","LGA","ATL","1330","0.0"
"10","2","B6","JFK","LAX","1300","0.0"
"3","5","AA","JFK","LAX","1659","12.0"
"11","4","WN","LGA","ATL","1040","0.0"
"12","3","AA","JFK","LAX","1700","0.0"
"5","2","AA","LGA","DFW","829","0.0"
"8","2","DL","LGA","ATL","1000","0.0"
"7","5","DL","JFK","DFW","830","29.0"
"12","1","AA","JFK","ORD","1735","12.0"
"2","3","DL","LGA","ATL","1659","26.0"
"3","4","DL","LGA","ATL","925","1.0"
"9","2","AA","LGA","DFW","1359","18.0"
"10","3","DL","JFK","ATL","1229","0.0"
"9","5","DL","LGA","ORD","735","0.0"
"5","1","B6","LGA","ATL","756","0.0"
"6","4","AA","LGA","DFW","1815","71.0"
"6","6","AA","LGA","DFW","550","0.0"
"6","1","B6","JFK","LAX","909","4.0"
"4","6","AA","JFK","ORD","900","0.0"
"3","5","AA","LGA","ORD","1630","0.0"
"5","3","DL","LGA","ATL","1225","0.0"
"12","7","YX","LGA","ATL","825","0.0"
"4","3","AA","LGA","DFW","1755","92.0"
"9","7","DL","LGA","ATL","1459","134.0"
"5","2","OO","JFK","ORD","1125","0.0"
"9","6","DL","LGA","ATL","830","0.0"
"6","6","AA","JFK","LAX","2100","11.0"
"2","3","AA","LGA","ORD","725","0.0"
"5","3","DL","LGA","DFW","925","0.0"
"2","1","AA","LGA","DFW","629","0.0"
"7","6","UA","LGA","ORD","1820","0.0"
"10","5","AA","LGA","ORD","1530","0.0"
"10","7","DL","LGA","ATL","1730","5.0"
"12","7","F9","LGA","ATL","1059","0.0"
"3","3","DL","JFK","LAX","855","0.0"
"10","5","DL","JFK","LAX","1559","0.0"
"3","3","OO","JFK","ORD","1800","0.0"
"12","1","B6","JFK","LAX","2045","57.0"
"6","3","AA","JFK","DFW","645","0.0"
"6","5","AA","LGA","ORD","2025","120.0"
"5","1","UA","LGA","ORD","2100","0.0"
"3","5","DL","LGA","ATL","2120","153.0"
"2","7","B6","JFK","LAX","1200","0.0"
"10","6","DL","JFK","LAX","1355","13.0"
"8","5","B6","JFK","LAX","2245","71.0"
"3","3","AA","LGA","ORD","600","0.0"
"8","3","B6","JFK","PHX","945","12.0"
"12","2","UA","LGA","ORD","800","0.0"
"12","5","AA","LGA","DFW","930","0.0"
"3","1","DL","JFK","LAX","1315","0.0"
"10","1","UA","LGA","ORD","1659","0.0"
"4","2","UA","LGA","ORD","900","0.0"
"12","3","AA","JFK","PHX","640","0.0"
"10","3","AA","JFK","LAX","2030","59.0"
"5","1","B6","JFK","ATL","1730","4.0"
"8","2","AA","LGA","DFW","1745","28.0"
"5","4","AA","LGA","ORD","1030","0.0"
"3","2","AA","JFK","LAX","1930","0.0"
"3","6","DL","LGA","ATL","1000","0.0"
"4","5","AA","LGA","ORD","1030","1.0"
"4","5","DL","LGA","ATL","2010","26.0"
"3","2","AA","LGA","ORD","830","0.0"
"3","1","UA","LGA","ORD","610","0.0"
"5","2","DL","JFK","ATL","2130","73.0"
"8","1","DL","JFK","ATL","1129","0.0"
"12","4","OO","LGA","ORD","1105","0.0"
"4","7","B6","JFK","LAX","2229","0.0"
"5","1","UA","LGA","ORD","1105","0.0"
"9","5","B6","JFK","ORD","800","0.0"
"8","4","9E","JFK","ORD","900","0.0"
"5","6","AA","JFK","LAX","1615","0.0"
"3","4","AA","LGA","DFW","1700","0.0"
"10","3","B6","JFK","ORD","1336","10.0"
"4","3","DL","JFK","PHX","715","0.0"
"8","1","DL","LGA","ATL","1259","0.0"
"8","6","B6","JFK","ATL","1530","0.0"
"4","5","DL","JFK","DFW","835","0.0"
"4","5","B6","JFK","LAX","920","0.0"
"10","3","B6","JFK","ORD","800","98.0"
"11","7","DL","LGA","ATL","2125","71.0"
"9","3","DL","JFK","LAX","1755","31.0"
"8","5","AA","LGA","DFW","1915","56.0"
"9","4","AA","LGA","ORD","930","16.0"
"6","6","OO","JFK","ORD","1935","0.0"
"9","2","B6","JFK","DFW","2000","113.0"
"4","7","AA","JFK","LAX","1620","0.0"
"8","3","DL","LGA","ORD","600","0.0"
"8","2","DL","LGA","ORD","730","0.0"
"5","4","UA","LGA","ORD","800","0.0"
"8","1","DL","JFK","ATL","800","3.0"
"4","5","DL","LGA","ORD","1305","0.0"
"2","7","DL","JFK","PHX","700","5.0"
"2","4","AA","JFK","LAX","1520","0.0"
"8","6","AA","JFK","ORD","900","0.0"
"5","1","AA","JFK","DFW","1430","0.0"
"11","3","UA","LGA","ORD","629","0.0"
"8","3","DL","JFK","LAX","1429","19.0"
"3","4","AA","JFK","DFW","1446","18.0"
"5","1","AA","JFK","PHX","1615","0.0"
"11","6","AA","LGA","ORD","930","0.0"
"5","6","DL","JFK","DFW","835","0.0"
"11","4","DL","JFK","LAX","1545","0.0"
"8","1","AA","LGA","ORD","1850","0.0"
"9","6","B6","JFK","PHX","950","12.0"
"8","1","AA","JFK","LAX","700","78.0"
"8","1","B6","JFK","LAX","1430","0.0"
"10","6","DL","LGA","ORD","850","0.0"
"8","4","UA","LGA","ORD","1500","0.0"
"3","2","AA","LGA","DFW","1234","0.0"
"3","3","DL","LGA","ORD","1629","23.0"
"12","7","B6","JFK","LAX","800","126.0"
"9","3","DL","JFK","LAX","905","0.0"
"2","1","DL","LGA","ATL","705","0.0"
"9","5","DL","JFK","LAX","1559","8.0"
"12","2","DL","JFK","LAX","700","2.0"
"2","5","DL","LGA","ATL","2120","0.0"
"8","1","DL","LGA","ATL","1100","1.0"
"9","4","AA","JFK","PHX","630","0.0"
"5","4","AA","JFK","LAX","1655","0.0"
"9","4","AA","LGA","DFW","829","0.0"
"7","1","DL","JFK","PHX","1845","0.0"
"7","1","B6","JFK","LAX","800","0.0"
"7","7","DL","JFK","ATL","1459","44.0"
"3","4","AA","LGA","ORD","830","0.0"
"8","5","AA","LGA","ORD","1430","30.0"
"9","5","DL","LGA","DFW","845","0.0"
"6","2","UA","LGA","ORD","1820","140.0"
"8","5","WN","LGA","ATL","1755","11.0"
"3","2","DL","JFK","LAX","1716","16.0"
"4","3","AA","JFK","LAX","1530","0.0"
"3","1","AA","LGA","ORD","1840","0.0"
"12","1","AA","JFK","PHX","1545","76.0"
"10","2","AA","JFK","DFW","1554","0.0"
"8","3","F9","LGA","ATL","2245","37.0"
"6","3","UA","LGA","ORD","1005","8.0"
"8","1","DL","JFK","LAX","1221","0.0"
"8","4","AA","LGA","DFW","1356","0.0"
"11","4","AA","JFK","DFW","1825","1.0"
"8","2","UA","LGA","ORD","800","0.0"
"6","3","AA","LGA","DFW","829","0.0"
"4","3","DL","JFK","ATL","1500","0.0"
"8","1","AA","JFK","PHX","658","0.0"
"4","1","B6","JFK","PHX","2000","0.0"
"7","5","AA","JFK","DFW","646","0.0"
"10","2","UA","LGA","ORD","2100","109.0"
"3","4","OO","JFK","ORD","1650","0.0"
"2","1","AA","LGA","DFW","629","0.0"
"5","5","AA","JFK","DFW","1436","13.0"
"12","1","AA","LGA","DFW","825","40.0"
"5","4","DL","LGA","ATL","600","0.0"
"11","1","AA","JFK","PHX","1320","0.0"
"5","2","B6","JFK","LAX","1530","67.0"
"8","6","DL","LGA","ATL","1200","0.0"
"4","7","DL","JFK","ATL","840","33.0"
"5","2","DL","LGA","ATL","930","0.0"
"9","7","DL","JFK","LAX","1550","1.0"
"11","2","AA","LGA","ORD","1930","98.0"
"3","3","B6","JFK","ATL","1555","0.0"
"8","6","YX","LGA","ORD","1410","0.0"
"6","7","B6","JFK","LAX","1100","17.0"
"2","5","DL","LGA","ORD","1429","13.0"
"9","1","AA","JFK","DFW","1554","0.0"
"6","1","B6","LGA","ATL","1700","0.0"
"12","1","AA","JFK","PHX","1559","0.0"
"11","7","UA","LGA","ORD","1810","16.0"
"8","1","DL","JFK","ATL","1545","0.0"
"11","1","DL","LGA","DFW","1929","7.0"
"3","4","DL","LGA","ORD","1125","0.0"
"5","2","DL","JFK","LAX","1645","0.0"
"12","5","AA","LGA","ORD","1625","0.0"
"8","3","OO","JFK","ORD","759","0.0"
"6","5","B6","JFK","LAX","2130","14.0"
"2","4","AA","LGA","ORD","930","90.0"
"11","1","DL","JFK","ATL","1600","24.0"
"8","7","B6","JFK","LAX","1930","0.0"
"7","3","DL","LGA","DFW","600","0.0"
"5","7","AA","LGA","DFW","1229","1.0"
"8","4","UA","LGA","ORD","900","3.0"
"10","7","F9","LGA","ATL","2257","52.0"
"10","7","B6","JFK","ORD","800","0.0"
"4","1","B6","JFK","LAX","1200","14.0"
"2","4","AA","JFK","PHX","1305","6.0"
"10","4","9E","JFK","ORD","1555","0.0"
"6","5","B6","LGA","ATL","1325","0.0"
"3","5","OO","JFK","ORD","1150","0.0"
"5","2","B6","JFK","LAX","940","0.0"
"12","6","DL","JFK","LAX","1029","8.0"
"12","2","AA","LGA","ORD","1029","0.0"
"12","1","UA","LGA","ORD","629","0.0"
"9","7","OO","LGA","ORD","1915","64.0"
"11","6","AA","JFK","DFW","1441","0.0"
"8","5","9E","JFK","ORD","1459","0.0"
"8","4","AA","JFK","LAX","1629","0.0"
"12","7","DL","JFK","LAX","1905","28.0"
"12","5","DL","JFK","LAX","846","5.0"
"9","4","DL","LGA","ATL","1400","42.0"
"10","7","B6","JFK","LAX","1830","0.0"
"8","6","B6","JFK","LAX","1200","0.0"
"12","5","YX","LGA","ATL","825","7.0"
"7","4","AA","JFK","LAX","1932","91.0"
"7","1","WN","LGA","ATL","1045","8.0"
"10","7","B6","JFK","ATL","1300","17.0"
"6","6","OO","LGA","ORD","2100","0.0"
"8","3","DL","JFK","DFW","1755","0.0"
"10","1","B6","JFK","LAX","1935","0.0"
"4","1","OO","LGA","ORD","1400","0.0"
"10","2","UA","JFK","LAX","1000","0.0"
"4","7","DL","JFK","PHX","1629","0.0"
"6","7","DL","LGA","ATL","800","0.0"
"5","5","DL","JFK","PHX","715","0.0"
"10","5","DL","LGA","DFW","600","0.0"
"3","4","AA","LGA","ORD","1340","0.0"
"8","5","F9","LGA","DFW","2255","111.0"
"12","3","NK","LGA","DFW","1200","0.0"
"12","3","AA","LGA","DFW","1230","0.0"
"8","5","AA","JFK","PHX","729","2.0"
"12","1","AA","LGA","DFW","1230","0.0"
"4","5","DL","LGA","ATL","1225","0.0"
"8","2","DL","JFK","PHX","650","0.0"
"6","3","DL","JFK","ATL","1459","11.0"
"5","5","DL","JFK","LAX","1545","0.0"
"8","5","AA","JFK","LAX","2030","12.0"
"5","5","UA","LGA","ORD","1000","0.0"
"8","6","AA","LGA","ORD","1240","0.0"
"12","7","B6","JFK","LAX","1500","43.0"
"10","3","B6","JFK","LAX","925","0.0"
"11","6","DL","LGA","DFW","800","0.0"
"2","5","AA","LGA","ORD","1335","7.0"
"5","6","WN","LGA","ATL","1115","0.0"
"9","6","DL","LGA","ORD","1830","0.0"
"6","6","WN","LGA","ATL","730","0.0"
"4","2","AA","LGA","ORD","930","0.0"
"12","1","DL","LGA","ATL","1159","0.0"
"9","1","AA","JFK","LAX","600","0.0"
"7","3","DL","LGA","DFW","1310","18.0"
"2","2","AA","LGA","DFW","815","0.0"
"8","1","AA","LGA","DFW","829","0.0"
"5","2","AA","JFK","DFW","759","0.0"
"11","2","DL","LGA","ATL","2125","134.0"
"8","7","AA","LGA","DFW","555","0.0"
"2","3","AA","LGA","DFW","1555","0.0"
"8","7","F9","LGA","ATL","1057","3.0"
"6","4","UA","LGA","ORD","1820","4.0"
"4","4","B6","JFK","LAX","713","0.0"
"12","3","B6","JFK","LAX","1630","0.0"
"7","4","AA","JFK","PHX","1329","29.0"
"7","7","DL","LGA","ORD","1135","0.0"
"8","5","B6","JFK","ORD","807","0.0"
"9","6","AA","JFK","LAX","2030","0.0"
"3","2","AA","JFK","PHX","630","1.0"
"8","5","DL","LGA","DFW","1506","4.0"
"8","4","DL","JFK","ATL","800","0.0"
"6","3","B6","JFK","LAX","820","0.0"
"9","7","B6","JFK","LAX","659","98.0"
"8","1","AA","JFK","DFW","630","0.0"
"7","1","B6","JFK","ORD","730","0.0"
"9","5","WN","LGA","ATL","715","0.0"
"11","3","AA","JFK","LAX","2030","0.0"
"8","5","B6","JFK","DFW","2000","0.0"
"10","4","OO","LGA","ORD","1915","0.0"
"12","4","B6","JFK","LAX","2020","0.0"
"6","5","WN","LGA","ATL","1040","12.0"
"6","7","AA","JFK","LAX","1130","0.0"
"5","1","DL","LGA","DFW","1230","0.0"
"8","2","AA","LGA","ORD","830","0.0"
"3","1","B6","JFK","LAX","850","0.0"
"8","1","AA","LGA","DFW","929","0.0"
"12","2","DL","JFK","LAX","859","4.0"
"12","2","B6","JFK","LAX","1830","2.0"
"11","6","B6","JFK","ATL","1300","0.0"
"2","3","DL","LGA","ATL","1150","0.0"
"2","4","WN","LGA","ATL","1045","88.0"
"10","6","9E","JFK","ORD","1555","0.0"
"8","2","AA","LGA","DFW","736","0.0"
"5","7","AA","JFK","LAX","1655","2.0"
"10","7","DL","LGA","DFW","1945","0.0"
"9","5","DL","JFK","LAX","2130","11.0"
"8","2","AA","LGA","DFW","929","0.0"
"11","1","AA","JFK","LAX","730","3.0"
"4","3","AA","LGA","ORD","730","0.0"
"11","7","DL","LGA","ATL","959","3.0"
"3","6","YX","LGA","ORD","815","0.0"
"7","4","AA","LGA","DFW","1815","19.0"
"9","3","AA","LGA","ORD","1030","0.0"
"8","5","AA","JFK","ORD","1600","0.0"
"4","1","DL","JFK","PHX","715","7.0"
"8","7","AA","LGA","DFW","829","0.0"
"11","5","DL","LGA","ATL","1359","0.0"
"6","5","AA","LGA","ORD","600","0.0"
"7","1","DL","LGA","ORD","1845","24.0"
"10","4","WN","LGA","ATL","1755","0.0"
"9","1","DL","LGA","DFW","1945","10.0"
"5","2","AA","LGA","DFW","1125","0.0"
"12","7","AA","JFK","LAX","600","0.0"
"2","7","AA","LGA","DFW","930","0.0"
"3","5","AA","LGA","ORD","1130","0.0"
"5","6","DL","LGA","DFW","1500","0.0"
"12","5","B6","JFK","ATL","2159","29.0"
"2","7","UA","LGA","ORD","1000","0.0"
"2","7","DL","JFK","DFW","700","0.0"
"9","4","DL","LGA","ORD","1340","0.0"
"8","4","DL","LGA","ATL","659","0.0"
"7","1","AA","LGA","DFW","1700","0.0"
"3","5","DL","LGA","ORD","2045","90.0"
"11","3","DL","LGA","ORD","2030","0.0"
"12","1","AA","JFK","LAX","2030","65.0"
"2","1","UA","LGA","ORD","1800","5.0"
"5","6","AA","JFK","LAX","1655","0.0"
"3","6","DL","JFK","LAX","900","0.0"
"8","4","UA","LGA","ORD","1005","0.0"
"8","7","AA","LGA","DFW","1347","39.0"
"8","2","B6","JFK","DFW","2000","3.0"
"4","2","OO","JFK","ORD","1629","0.0"
"6","5","OO","JFK","ORD","1129","0.0"
"8","2","AA","JFK","LAX","2100","44.0"
"8","4","DL","LGA","ATL","2005","26.0"
"7","5","DL","JFK","LAX","1800","42.0"
"11","5","YX","LGA","ATL","1730","0.0"
"4","7","AA","LGA","ORD","1030","0.0"
"3","2","DL","JFK","DFW","1830","0.0"
"10","3","DL","LGA","ORD","850","0.0"
"7","1","DL","LGA","ATL","1259","0.0"
"6","5","DL","JFK","ATL","840","0.0"
"10","3","9E","JFK","ORD","815","0.0"
"7","7","AA","JFK","DFW","646","0.0"
"9","2","DL","LGA","DFW","1945","91.0"
"3","7","DL","JFK","ATL","835","2.0"
"12","1","AA","JFK","ORD","910","0.0"
"11","2","AA","LGA","DFW","550","0.0"
"7","3","DL","JFK","PHX","705","4.0"
"8","3","DL","JFK","PHX","705","0.0"
"3","3","B6","JFK","LAX","545","0.0"
"8","3","DL","LGA","DFW","810","0.0"
"8","3","AA","LGA","DFW","1605","0.0"
"2","7","AA","LGA","ORD","730","0.0"
"5","5","AA","JFK","DFW","1436","0.0"
"8","3","DL","LGA","DFW","1950","2.0"
"6","5","AA","JFK","LAX","1625","0.0"
"12","5","AA","JFK","LAX","2030","1.0"
"5","1","DL","LGA","ORD","740","0.0"
"7","7","WN","LGA","ATL","1440","5.0"
"8","1","DL","LGA","ATL","1359","37.0"
"6","4","B6","JFK","LAX","1200","0.0"
"10","7","AA","LGA","ORD","1130","0.0"
"7","5","B6","JFK","ATL","932","146.0"
"9","2","AA","JFK","ORD","900","5.0"
"6","5","DL","LGA","ORD","1829","55.0"
"6","7","DL","LGA","ORD","1135","16.0"
"9","3","B6","JFK","ATL","1605","89.0"
"10","4","YX","JFK","ORD","1929","21.0"
"7","6","DL","LGA","ATL","959","0.0"
"5","2","F9","LGA","ATL","1050","0.0"
"7","2","AA","JFK","LAX","1800","0.0"
"3","4","DL","JFK","LAX","1555","0.0"
"9","6","DL","LGA","ATL","1200","10.0"
"11","2","AA","JFK","LAX","1700","0.0"
"9","1","OO","LGA","ORD","1915","8.0"
"8","7","AA","LGA","DFW","730","0.0"
"11","5","YX","LGA","ATL","1730","0.0"
"9","4","DL","JFK","LAX","2130","24.0"
"10","5","AA","LGA","DFW","1459","0.0"
"3","2","DL","JFK","LAX","1555","0.0"
"7","3","AA","LGA","DFW","829","0.0"
"3","1","DL","JFK","LAX","1200","2.0"
"5","5","DL","LGA","ORD","1125","0.0"
"8","5","AA","JFK","LAX","1629","0.0"
"9","2","DL","JFK","PHX","659","0.0"
"5","3","DL","LGA","ATL","1540","20.0"
"11","2","B6","JFK","LAX","1200","14.0"
"5","4","DL","LGA","ATL","1029","0.0"
"11","2","AA","LGA","ORD","600","0.0"
"2","4","UA","LGA","ORD","1659","84.0"
"8","4","B6","JFK","PHX","2016","35.0"
"2","5","B6","JFK","ORD","1310","0.0"
"6","1","AA","LGA","DFW","550","0.0"
"11","2","AA","JFK","DFW","1441","30.0"
"8","3","AA","JFK","ORD","1600","0.0"
"6","7","DL","LGA","ATL","1700","0.0"
"10","5","YX","LGA","ATL","2005","0.0"
"3","4","DL","LGA","ATL","1150","0.0"
"3","2","YX","LGA","ATL","1729","0.0"
"8","5","DL","LGA","ORD","1135","0.0"
"8","1","B6","JFK","ATL","1614","7.0"
"8","1","DL","LGA","ORD","730","0.0"
"9","7","DL","JFK","ATL","2200","21.0"
"6","4","DL","JFK","ATL","600","6.0"
"6","3","AA","LGA","DFW","1100","0.0"
"6","2","DL","JFK","ATL","1135","0.0"
"3","5","DL","JFK","PHX","1950","3.0"
"10","5","DL","LGA","ATL","1359","0.0"
"5","2","AA","JFK","LAX","1130","0.0"
"4","2","B6","JFK","ATL","905","0.0"
"6","4","DL","LGA","DFW","1940","0.0"
"5","3","UA","LGA","ORD","1505","0.0"
"5","1","DL","JFK","PHX","715","5.0"
"11","4","DL","LGA","ORD","600","0.0"
"8","2","UA","LGA","ORD","1915","0.0"
"2","1","DL","LGA","ORD","600","0.0"
"8","4","UA","LGA","ORD","1711","0.0"
"7","5","DL","LGA","ORD","1135","5.0"
"6","6","AA","JFK","PHX","640","0.0"
"10","4","UA","LGA","ORD","1500","0.0"
"5","6","UA","LGA","ORD","800","0.0"
"9","7","DL","JFK","LAX","1355","110.0"
"4","1","DL","JFK","ATL","2130","39.0"
"3","6","AA","JFK","LAX","1600","0.0"
"2","2","B6","JFK","LAX","545","0.0"
"2","6","DL","JFK","ATL","1959","7.0"
"12","1","AA","LGA","DFW","1855","45.0"
"12","7","B6","JFK","LAX","1200","8.0"
"11","1","WN","LGA","ATL","630","0.0"
"8","3","AA","LGA","DFW","1359","0.0"
"3","1","B6","JFK","LAX","545","0.0"
"3","5","AA","JFK","LAX","1100","0.0"
"3","5","DL","LGA","ATL","1040","0.0"
"10","3","UA","JFK","LAX","1830","18.0"
"2","4","AA","LGA","DFW","1555","4.0"
"9","2","AA","LGA","ORD","1030","0.0"
"5","3","AA","LGA","ORD","1930","29.0"
"2","1","DL","LGA","ATL","1040","0.0"
"3","5","DL","LGA","ATL","600","0.0"
"10","5","DL","LGA","ORD","1635","0.0"
"12","2","AA","LGA","DFW","729","0.0"
"5","3","AA","JFK","LAX","2045","6.0"
"6","5","DL","LGA","DFW","1220","10.0"
"10","7","DL","LGA","ATL","1400","0.0"
"5","1","AA","JFK","DFW","1436","96.0"
"12","3","UA","LGA","ORD","800","0.0"
"3","7","DL","JFK","PHX","1855","0.0"
"6","7","AA","JFK","PHX","1324","11.0"
"2","7","DL","LGA","ORD","1610","0.0"
"12","5","WN","LGA","ATL","1050","0.0"
"12","3","DL","JFK","LAX","1345","0.0"
"10","6","AA","JFK","LAX","1530","0.0"
"8","2","B6","JFK","LAX","2245","2.0"
"4","2","UA","LGA","ORD","900","0.0"
"6","2","DL","JFK","ATL","700","6.0"
"8","5","UA","LGA","ORD","630","0.0"
"3","1","DL","LGA","ATL","700","0.0"
"8","3","DL","LGA","DFW","1950","0.0"
"5","4","DL","JFK","LAX","950","0.0"
"9","7","DL","LGA","ORD","2030","0.0"
"6","6","DL","LGA","ATL","959","6.0"
"8","4","DL","JFK","ATL","840","25.0"
"2","2","YX","LGA","ATL","835","0.0"
"4","3","YX","LGA","ATL","905","0.0"
"12","7","DL","JFK","PHX","700","0.0"
"10","3","AA","LGA","ORD","1030","0.0"
"7","4","AA","JFK","ORD","829","1.0"
"10","5","DL","JFK","LAX","2140","5.0"
"4","5","DL","LGA","ATL","700","0.0"
"6","6","AA","LGA","DFW","830","0.0"
"7","7","DL","JFK","PHX","705","0.0"
"5","3","AA","JFK","LAX","2030","67.0"
"6","4","AA","LGA","DFW","550","0.0"
"5","3","B6","JFK","ATL","1530","0.0"
"2","6","DL","JFK","LAX","900","0.0"
"5","6","DL","JFK","LAX","800","0.0"
"7","2","DL","JFK","ATL","1300","25.0"
"10","7","DL","JFK","LAX","940","0.0"
"10","2","AA","JFK","DFW","820","44.0"
"12","6","AA","JFK","DFW","1442","5.0"
"2","2","AA","JFK","PHX","630","0.0"
"8","1","DL","JFK","ATL","1135","0.0"
"7","6","AA","JFK","LAX","1130","0.0"
"6","5","AA","LGA","ORD","729","0.0"
"8","2","AA","JFK","ORD","1529","173.0"
"9","5","DL","LGA","ATL","715","3.0"
"11","7","DL","LGA","ORD","1830","4.0"
"9","4","B6","JFK","ORD","1342","0.0"
"5","7","DL","JFK","LAX","1535","0.0"
"8","6","DL","LGA","ATL","830","12.0"
"9","5","B6","JFK","ORD","1342","7.0"
"6","1","B6","LGA","ATL","1705","53.0"
"12","6","AA","JFK","DFW","1759","87.0"
"7","5","AA","LGA","DFW","929","0.0"
"3","4","AA","JFK","LAX","1559","0.0"
"6","5","B6","JFK","LAX","1930","19.0"
"3","5","DL","LGA","ORD","1825","18.0"
"8","4","UA","LGA","ORD","1500","0.0"
"2","6","YX","LGA","ATL","2020","0.0"
"9","3","B6","JFK","ATL","1605","0.0"
"8","5","DL","JFK","LAX","1429","0.0"
"9","4","DL","LGA","ORD","610","0.0"
"6","5","AA","JFK","LAX","600","0.0"
"2","6","B6","JFK","PHX","1729","38.0"
"9","1","AA","LGA","ORD","1330","0.0"
"3","2","B6","JFK","LAX","900","0.0"
"3","2","AA","LGA","ORD","830","0.0"
"9","1","DL","LGA","ATL","1400","0.0"
"8","7","UA","LGA","ORD","1815","53.0"
"12","2","WN","LGA","ATL","1035","0.0"
"8","5","AA","JFK","LAX","700","0.0"
"11","1","B6","JFK","PHX","1729","27.0"
"7","3","DL","LGA","ATL","1500","0.0"
"4","6","B6","JFK","ORD","659","0.0"
"8","1","DL","JFK","ATL","1459","0.0"
"3","3","DL","JFK","DFW","700","0.0"
"2","6","B6","JFK","ORD","730","0.0"
"11","1","AA","JFK","LAX","1015","0.0"
"3","5","DL","JFK","DFW","835","43.0"
"6","4","AA","LGA","DFW","730","0.0"
"8","1","AA","JFK","PHX","1629","0.0"
"9","7","YX","JFK","ORD","1555","0.0"
"12","7","DL","LGA","ATL","600","0.0"
"10","3","AA","JFK","LAX","600","0.0"
"9","3","DL","LGA","ATL","1300","33.0"
"5","1","DL","JFK","LAX","1915","0.0"
"7","2","DL","LGA","DFW","1510","0.0"
"7","1","AA","JFK","LAX","1934","27.0"
"5","5","AA","LGA","ORD","1030","0.0"
"6","3","DL","JFK","LAX","1200","3.0"
"9","4","AA","LGA","ORD","1130","116.0"
"8","1","AA","LGA","ORD","1830","0.0"
"9","4","AA","LGA","ORD","730","0.0"
"6","2","DL","LGA","ATL","2000","18.0"
"10","2","AA","JFK","LAX","1020","0.0"
"5","1","DL","JFK","LAX","1545","2.0"
"12","7","DL","JFK","ATL","1859","109.0"
"3","7","DL","LGA","ORD","1600","0.0"
"12","6","AA","LGA","ORD","1630","0.0"
"12","7","AA","LGA","ORD","1430","0.0"
"11","6","YX","LGA","ATL","930","0.0"
"4","3","DL","JFK","LAX","1915","8.0"
"9","6","B6","JFK","LAX","925","2.0"
"9","3","DL","LGA","ATL","2005","1.0"
"6","3","B6","JFK","LAX","1210","0.0"
"11","7","B6","JFK","DFW","2030","8.0"
"6","6","UA","LGA","ORD","1005","0.0"
"9","4","UA","LGA","ORD","1500","0.0"
"4","1","B6","JFK","ATL","1730","0.0"
"9","4","AA","JFK","LAX","1700","0.0"
"5","5","DL","JFK","ATL","600","0.0"
"11","5","DL","LGA","ATL","1359","32.0"
"12","6","DL","LGA","ATL","745","0.0"
"6","7","DL","LGA","ORD","1829","24.0"
"5","7","DL","LGA","ORD","2030","99.0"
"9","6","AA","LGA","DFW","829","0.0"
"12","4","DL","JFK","ATL","2300","48.0"
"2","5","DL","LGA","ATL","705","0.0"
"11","5","AA","LGA","DFW","729","5.0"
"7","1","DL","JFK","LAX","1200","5.0"
"12","6","UA","LGA","ORD","1300","0.0"
"3","3","AA","JFK","PHX","1559","7.0"
"11","2","B6","JFK","ATL","1545","0.0"
"12","4","AA","LGA","ORD","1730","0.0"
"8","7","AA","JFK","LAX","1930","5.0"
"9","2","DL","LGA","DFW","1945","0.0"
"4","4","DL","LGA","ORD","1125","1.0"
"7","5","WN","LGA","ATL","1450","135.0"
"9","2","B6","JFK","LAX","2140","9.0"
"4","3","DL","LGA","ATL","800","7.0"
"12","6","YX","LGA","ORD","1105","0.0"
"11","4","DL","JFK","ATL","2005","0.0"
"11","3","B6","JFK","LAX","1925","0.0"
"4","2","AA","JFK","ORD","1729","0.0"
"4","1","AA","LGA","ORD","1340","0.0"
"10","4","OO","LGA","ORD","1107","0.0"
"8","3","AA","JFK","PHX","1629","0.0"
"5","4","DL","LGA","ATL","1329","0.0"
